Postnummer,Nordpool Region,Grid Provider,Day Rate,Night Rate,Weekend,Levels & Prices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,NO5,NORGESNETT AS,0.41,0.31,NA,0-2 kW,2.1-5 kW,5.1-10 kW,10.1-15 kW,15.1-20 kW,20.1-25 kW,25.1-50 kW,50.1-75 kW,>75.1 kW,129.94,216.56,356.13,633.33,841.23,1043.35,1617,2531.38,3445.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,NO5,NORGESNETT AS,0.41,0.31,NA,0-2 kW,2.1-5 kW,5.1-10 kW,10.1-15 kW,15.1-20 kW,20.1-25 kW,25.1-50 kW,50.1-75 kW,>75.1 kW,129.94,216.56,356.13,633.33,841.23,1043.35,1617,2531.38,3445.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,NO5,NORGESNETT AS,0.41,0.31,NA,0-2 kW,2.1-5 kW,5.1-10 kW,10.1-15 kW,15.1-20 kW,20.1-25 kW,25.1-50 kW,50.1-75 kW,>75.1 kW,129.94,216.56,356.13,633.33,841.23,1043.35,1617,2531.38,3445.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,NO5,NORGESNETT AS,0.41,0.31,NA,0-2 kW,2.1-5 kW,5.1-10 kW,10.1-15 kW,15.1-20 kW,20.1-25 kW,25.1-50 kW,50.1-75 kW,>75.1 kW,129.94,216.56,356.13,633.33,841.23,1043.35,1617,2531.38,3445.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,NO5,NORGESNETT AS,0.41,0.31,NA,0-2 kW,2.1-5 kW,5.1-10 kW,10.1-15 kW,15.1-20 kW,20.1-25 kW,25.1-50 kW,50.1-75 kW,>75.1 kW,129.94,216.56,356.13,633.33,841.23,1043.35,1617,2531.38,3445.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,NO5,NORGESNETT AS,0.41,0.31,NA,0-2 kW,2.1-5 kW,5.1-10 kW,10.1-15 kW,15.1-20 kW,20.1-25 kW,25.1-50 kW,50.1-75 kW,>75.1 kW,129.94,216.56,356.13,633.33,841.23,1043.35,1617,2531.38,3445.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,NO5,NORGESNETT AS,0.41,0.31,NA,0-2 kW,2.1-5 kW,5.1-10 kW,10.1-15 kW,15.1-20 kW,20.1-25 kW,25.1-50 kW,50.1-75 kW,>75.1 kW,129.94,216.56,356.13,633.33,841.23,1043.35,1617,2531.38,3445.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,NO5,NORGESNETT AS,0.41,0.31,NA,0-2 kW,2.1-5 kW,5.1-10 kW,10.1-15 kW,15.1-20 kW,20.1-25 kW,25.1-50 kW,50.1-75 kW,>75.1 kW,129.94,216.56,356.13,633.33,841.23,1043.35,1617,2531.38,3445.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,NO5,NORGESNETT AS,0.41,0.31,NA,0-2 kW,2.1-5 kW,5.1-10 kW,10.1-15 kW,15.1-20 kW,20.1-25 kW,25.1-50 kW,50.1-75 kW,>75.1 kW,129.94,216.56,356.13,633.33,841.23,1043.35,1617,2531.38,3445.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5309,NO5,NORGESNETT AS,0.41,0.31,NA,0-2 kW,2.1-5 kW,5.1-10 kW,10.1-15 kW,15.1-20 kW,20.1-25 kW,25.1-50 kW,50.1-75 kW,>75.1 kW,129.94,216.56,356.13,633.33,841.23,1043.35,1617,2531.38,3445.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,NO5,NORGESNETT AS,0.41,0.31,NA,0-2 kW,2.1-5 kW,5.1-10 kW,10.1-15 kW,15.1-20 kW,20.1-25 kW,25.1-50 kW,50.1-75 kW,>75.1 kW,129.94,216.56,356.13,633.33,841.23,1043.35,1617,2531.38,3445.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5314,NO5,NORGESNETT AS,0.41,0.31,NA,0-2 kW,2.1-5 kW,5.1-10 kW,10.1-15 kW,15.1-20 kW,20.1-25 kW,25.1-50 kW,50.1-75 kW,>75.1 kW,129.94,216.56,356.13,633.33,841.23,1043.35,1617,2531.38,3445.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,NO5,NORGESNETT AS,0.41,0.31,NA,0-2 kW,2.1-5 kW,5.1-10 kW,10.1-15 kW,15.1-20 kW,20.1-25 kW,25.1-50 kW,50.1-75 kW,>75.1 kW,129.94,216.56,356.13,633.33,841.23,1043.35,1617,2531.38,3445.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5335,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5336,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5347,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5365,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5378,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5379,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5380,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5381,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,NO5,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5384,NO2,HAVNETT AS,0.5,0.5,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,>20 kW,350,450,550,650,750,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5385,NO2,HAVNETT AS,0.5,0.5,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,>20 kW,350,450,550,650,750,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5387,NO2,HAVNETT AS,0.5,0.5,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,>20 kW,350,450,550,650,750,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5388,NO2,HAVNETT AS,0.5,0.5,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,>20 kW,350,450,550,650,750,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5392,NO2,HAVNETT AS,0.5,0.5,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,>20 kW,350,450,550,650,750,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5394,NO2,HAVNETT AS,0.5,0.5,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,>20 kW,350,450,550,650,750,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5396,NO2,HAVNETT AS,0.5,0.5,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,>20 kW,350,450,550,650,750,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5397,NO2,HAVNETT AS,0.5,0.5,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,>20 kW,350,450,550,650,750,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5398,NO2,HAVNETT AS,0.5,0.5,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,>20 kW,350,450,550,650,750,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5412,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5413,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5414,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5415,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5416,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5417,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5420,NO2,BØMLO KRAFTNETT AS,0.43,0.37,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,300,400,500,600,750,900,2100,3100,4100,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5423,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5427,NO2,BØMLO KRAFTNETT AS,0.43,0.37,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,300,400,500,600,750,900,2100,3100,4100,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5428,NO2,BØMLO KRAFTNETT AS,0.43,0.37,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,300,400,500,600,750,900,2100,3100,4100,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5430,NO2,BØMLO KRAFTNETT AS,0.43,0.37,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,300,400,500,600,750,900,2100,3100,4100,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5437,NO2,BØMLO KRAFTNETT AS,0.43,0.37,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,300,400,500,600,750,900,2100,3100,4100,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5440,NO2,BØMLO KRAFTNETT AS,0.43,0.37,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,300,400,500,600,750,900,2100,3100,4100,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5443,NO2,BØMLO KRAFTNETT AS,0.43,0.37,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,300,400,500,600,750,900,2100,3100,4100,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,NO2,BØMLO KRAFTNETT AS,0.43,0.37,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,300,400,500,600,750,900,2100,3100,4100,5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,NO2,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5451,NO2,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5452,NO2,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5453,NO2,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5454,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5455,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5458,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5459,NO2,FAGNE AS,0.44,0.34,NA,0-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,310,410,510,610,710,2000,3000,4000,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460,NO2,BKK NETT AS,0.42,0.32,NA,0-2 kW,2-5 kW,5-10 kW,10-15 kW,15-20 kW,20-25 kW,25-50 kW,50-75 kW,75-100 kW,>100 kW,125,206.25,350,493.75,637.5,781.25,1500,2218.75,2937.5,5812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
